hour_of_year,demand_wh,wind_speed_ms,egen_wh,deficit_wh,generator_output_wh
4610,456561.6005013487,10.288302532676044,1972564.0082348152,0.0,0.0
4611,381014.879841814,10.187806293040625,1959539.695578065,0.0,0.0
4612,377025.4179791682,10.062185993496351,1943259.3047571273,0.0,0.0
4613,384701.5931374993,9.97425178381536,1929370.6038557976,0.0,0.0
4614,412667.529670302,10.288302532676044,1972564.0082348152,0.0,0.0
4615,355072.6735246213,11.142520569577107,2000000.0,0.0,0.0
4616,354769.8039580345,11.305826958984664,2000000.0,0.0,0.0
4617,418503.776430507,11.368637108756802,2000000.0,0.0,0.0
4618,425850.9969043972,11.444009288483365,2000000.0,0.0,0.0
4619,557402.0091337343,11.368637108756802,2000000.0,0.0,0.0
4620,511457.7455953213,11.155082599531537,2000000.0,0.0,0.0
4621,370625.5755584508,10.916404030397414,2000000.0,0.0,0.0
4622,1218435.2877854302,10.677725461263295,2000000.0,0.0,0.0
4623,677520.2844249111,10.476732981992456,1996984.5944662222,0.0,0.0
4624,487453.0524379551,10.36367471240261,1982332.2427273782,0.0,0.0
4625,485583.6250401077,10.26317847276719,1969307.930070628,0.0,0.0
4626,474631.1142019735,9.97425178381536,1929370.6038557976,0.0,0.0
4627,551396.3839076463,9.233092016504143,1740646.4466304628,0.0,0.0
4628,512650.58173366153,8.818545028008037,1601227.7665534285,0.0,0.0
4629,537590.604981949,8.66780066855491,1544427.2919114903,0.0,0.0
4630,487498.0357333276,8.604990518782772,1520760.4274773486,0.0,0.0
4631,437607.3147359286,8.71804878837262,1563360.7834588033,0.0,0.0
4632,441027.7021244164,8.805982998053612,1596494.3936666008,0.0,0.0
4633,308806.8728161954,8.843669087916894,1610694.5123270855,0.0,0.0
4634,321490.0855573855,8.780858938144757,1587027.6478929443,0.0,0.0
4635,322020.71569050255,8.6175525487372,1525493.800364177,0.0,0.0
4636,309682.7337752352,8.42912209942079,1451431.2817567314,0.0,0.0
4637,320242.86297075445,8.102509320605677,1314253.9146543844,0.0,0.0
4638,356409.5809166637,8.316063829830942,1403946.8085289954,0.0,0.0
4639,426198.40754133626,8.680362698509336,1549160.664798318,0.0,0.0
4640,407155.44416984107,8.316063829830942,1403946.8085289954,0.0,0.0
4641,389883.95788540976,7.964326991106975,1255475.3376799547,0.0,0.0
4642,369897.6960013848,7.637714212291862,1111504.4247782528,0.0,0.0
4643,358379.5815543104,7.3487875233400315,991645.6791306202,0.0,0.0
4644,347424.88397443027,7.172919103978048,922845.9534762123,0.0,0.0
4645,284113.1714603278,7.034736774479346,868789.0261763203,0.0,0.0
4646,297289.4657269203,7.034736774479346,868789.0261763203,0.0,0.0
4647,314206.01898994733,7.285977373567895,967074.3485397605,0.0,0.0
4648,1052070.984218929,7.612590152383007,1100429.7391704293,0.0,0.0
4649,430112.6924906787,7.813582631653846,1189027.2240330153,0.0,0.0
4650,471203.7662256938,7.838706691562701,1200101.9096408384,0.0,0.0
4651,430516.1163040289,7.5749040625197255,1083817.7107586951,0.0,0.0
4652,441867.4147869488,7.298539403522322,971988.6146579324,0.0,0.0
4653,467019.1372021071,6.9216785048895,828382.7200741648,0.0,0.0
4654,444842.30312845326,6.4568833965756856,671271.9786691425,0.0,0.0
4655,406861.3537995274,6.05489843803401,552606.0189076397,0.0,0.0
4656,391621.8743180308,5.778533779036606,477401.3987353519,0.0,0.0
4657,328528.8075732992,5.477045060130349,398094.8213729896,0.0,0.0
4658,330546.7817584722,5.1504322813152354,325456.1393645084,5090.642393963819,5090.642393963819
4659,313934.0666805204,4.811257472545696,257573.36299233497,56360.70368818546,56360.70368818546
4660,328493.3755848311,4.64795108313814,227786.27756439673,100707.09802043438,100707.09802043438
4661,294731.9669915592,4.660513113092567,230077.5918280843,64654.375163474906,64654.375163474906
4662,368626.6356378717,5.477045060130349,398094.8213729896,0.0,0.0
4663,401271.9315877864,6.419197306712404,660147.0449415018,0.0,0.0
4664,424154.3102995936,6.5322555763022505,695044.3093258906,0.0,0.0
4665,379395.9231866918,6.368949186894695,645313.799971314,0.0,0.0
4666,377396.991616622,6.105146557851719,567439.2638778274,0.0,0.0
4667,341430.2244293647,5.841343928808744,494134.02263464936,0.0,0.0
4668,304136.476005981,5.841343928808744,494134.02263464936,0.0,0.0
4669,287619.5492531059,6.092584527897291,563730.9526352802,0.0,0.0
4670,298041.1653982082,6.3438251269858394,637897.1774862198,0.0,0.0
4671,297414.4179148861,6.620189785983242,725152.982720662,0.0,0.0
4672,1010241.2737233504,6.909116474935073,824081.481017769,186159.7927055814,186159.7927055814
4673,385755.44595196616,7.172919103978048,922845.9534762123,0.0,0.0
4674,437035.4182800322,7.210605193841331,937588.7518307286,0.0,0.0
4675,448841.0443940109,6.997050684616065,854190.1544125406,0.0,0.0
4676,460365.8064244132,6.63275181593767,729454.2217770582,0.0,0.0
4677,458129.442644978,6.205642797487139,597105.7538182033,0.0,0.0
4678,450506.79018392274,5.879030018672025,504173.59697422746,0.0,0.0
4679,374919.91034813854,5.715723629264469,460668.7748360544,0.0,0.0
4680,337118.5579404607,5.439358970267066,389713.4349873955,0.0,0.0
4681,329445.0864023953,5.024811981770962,297518.184745862,31926.9016565333,31926.9016565333
4682,317821.30849036697,4.660513113092567,230077.5918280843,87743.71666228268,87743.71666228268
4683,322309.3572666439,4.4469586038673015,192865.00713854833,129444.35012809557,129444.35012809557
4684,323138.3428440648,4.296214244414172,170313.6509643602,152824.69187970462,152824.69187970462
4685,323624.09550831845,4.208280034733181,157158.69319608388,166465.40231223457,166465.40231223457
4686,370709.3774118445,4.7861334126368416,252990.7344649599,117718.64294688459,117718.64294688459
4687,416841.73006348615,5.175556341224091,331043.73028823786,85797.99977524829,85797.99977524829
4688,433105.97847038833,4.974563861953253,287360.44842027326,145745.53005011508,145745.53005011508
4689,345083.558173799,4.823819502500124,259864.67725602255,85218.88091777646,85218.88091777646
4690,387540.8573558944,4.673075143046995,232368.90609177182,155171.9512641226,155171.9512641226
4691,336506.1019017112,4.773571382682413,250699.4202012722,85806.68170043899,85806.68170043899
4692,373221.44850113406,5.238366490996228,345012.70759756106,28208.740903572994,28208.740903572994
4693,279679.71319201594,5.816219868899888,487440.97307493025,0.0,0.0
4694,304353.4178066908,6.205642797487139,597105.7538182033,0.0,0.0
4695,317834.48912457767,6.3438251269858394,637897.1774862198,0.0,0.0
4696,918466.147777156,6.519693546347824,690743.070269495,227723.07750766096,227723.07750766096
4697,450692.9032319549,6.7960582053452265,785370.3295102055,0.0,0.0
4698,432563.8565791483,6.984488654661637,849888.9153561444,0.0,0.0
4699,447273.90650335245,6.9216785048895,828382.7200741648,0.0,0.0
4700,424090.7595857934,6.670437905800951,742357.9389462458,0.0,0.0
4701,462069.4878031894,6.318701067076985,630480.5550011259,0.0,0.0
4702,438175.63425223104,6.105146557851719,567439.2638778274,0.0,0.0
4703,389449.5575019993,6.130270617760574,574855.8863629213,0.0,0.0
4704,329133.15884070005,6.29357700716813,623063.932516032,0.0,0.0
4705,319165.8090723836,6.356387156940267,641605.4887287668,0.0,0.0
4706,319840.0637330978,6.331263097031412,634188.8662436728,0.0,0.0
4707,350098.2117832651,6.180518737578283,589689.1313331091,0.0,0.0
4708,314311.30514377484,5.916716108535308,514213.17131380603,0.0,0.0
4709,332912.8835175303,5.6026653596746225,430550.0518173195,0.0,0.0
4710,352315.70982746105,5.7910958089910345,480747.9235152116,0.0,0.0
4711,389043.4833743861,5.879030018672025,504173.59697422746,0.0,0.0
4712,439362.15143551753,5.4519210002214935,392507.23044926015,46854.92098625738,46854.92098625738
4713,367632.7400038743,4.999687921862107,291943.07694764837,75689.66305622592,75689.66305622592
4714,363733.4209812958,4.5223307835938655,204873.13492752108,158860.28605377473,158860.28605377473
4715,356688.27100650256,4.220842064687608,159037.9728772662,197650.29812923635,197650.29812923635
4716,339540.75411267264,4.3087762743686,172192.93064554254,167347.8234671301,167347.8234671301
4717,291760.09571159293,4.673075143046995,232368.90609177182,59391.18961982112,59391.18961982112
4718,294701.86047064414,5.162994311269664,328249.9348263732,0.0,0.0
4719,286162.92008094053,5.539855209902486,413817.4279180222,0.0,0.0
4720,861892.7585452443,5.866467988717598,500827.072194368,361065.68635087635,361065.68635087635
4721,399590.1221974369,5.816219868899888,487440.97307493025,0.0,0.0
4722,449041.18327075295,5.4519210002214935,392507.23044926015,56533.9528214928,56533.9528214928
4723,425175.2614001596,5.42679694031264,386919.6395255311,38255.62187462853,38255.62187462853
4724,406248.5631244168,6.620189785983242,725152.982720662,0.0,0.0
4725,423377.4634773677,8.064823230742395,1298425.7569118058,0.0,0.0
4726,420303.2320179162,8.51705630910178,1487626.817269551,0.0,0.0
4727,393617.8702229617,7.198043163886903,932674.4857125566,0.0,0.0
4728,357749.51617909,4.421834543958447,189106.44777618363,168643.06840290639,168643.06840290639
4729,337640.52682437137,2.4370338111589165,0.0,337640.52682437137,337640.52682437137
4730,304200.7130030627,1.8466184033008286,0.0,304200.7130030627,304200.7130030627
4731,340363.75474172755,1.8968665231185382,0.0,340363.75474172755,340363.75474172755
4732,308968.7748246097,2.135545092252659,0.0,308968.7748246097,308968.7748246097
4733,335668.0744256657,2.2486033618425054,0.0,335668.0744256657,335668.0744256657
4734,372145.76628261735,2.6003402005664724,4655.78530628432,367489.980976333,367489.980976333
4735,411782.7220303663,3.7057988365560846,91401.94317899554,320380.7788513708,320380.7788513708
4736,412852.7976526082,4.120345825052189,144003.73542780743,268849.06222480076,268849.06222480076
4737,365474.20124804863,4.245966124596463,162796.5322396309,202677.66900841772,202677.66900841772
4738,387367.0175815675,4.321338304323027,174072.21032672486,213294.80725484266,213294.80725484266
4739,381080.8357254001,4.233404094642036,160917.25255844856,220163.58316695152,220163.58316695152
4740,350637.47570329293,3.9821634955534875,123902.42707709012,226735.0486262028,226735.0486262028
4741,288275.2515459829,3.7309228964649397,94356.53262427691,193918.718921706,193918.718921706
4742,295268.0743961,3.6429886867839474,84015.46956579221,211252.6048303078,211252.6048303078
4743,339251.95789102785,3.6178646268750927,81060.8801205109,258191.07777051695,258191.07777051695
4744,983141.2013471674,3.68067477664723,88447.35373371423,894693.8476134532,894693.8476134532
4745,436075.48775971367,4.233404094642036,160917.25255844856,275158.2352012651,275158.2352012651
4746,439370.50696654496,4.610264993274858,220912.33477333406,218458.1721932109,218458.1721932109
4747,439653.9793218293,4.271090184505318,166555.09160199555,273098.88771983376,273098.88771983376
4748,475124.2942308898,3.9570394356446323,120947.83763180877,354176.45659908105,354176.45659908105
4749,450403.5977714949,2.9897631291537223,22725.009192732716,427678.58857876214,427678.58857876214
4750,426281.19169312,2.047610882571667,0.0,426281.19169312,426281.19169312
4751,407848.4330232032,1.4069473548958695,0.0,407848.4330232032,407848.4330232032
4752,341989.7668553413,0.7285977373567895,0.0,341989.7668553413,341989.7668553413
4753,425391.28554627526,0.4145469884961044,0.0,425391.28554627526,425391.28554627526
4754,516883.6218145967,1.0175244263086198,0.0,516883.6218145967,516883.6218145967
4755,368755.97162734834,1.6707499839388449,0.0,368755.97162734834,368755.97162734834
4756,341143.4638494193,2.3742236613867793,0.0,341143.4638494193,341143.4638494193
4757,418922.99756261753,2.9646390692448676,21559.25281296186,397363.74474965566,397363.74474965566
4758,416369.8815596535,4.145469884961043,147762.2947901721,268607.5867694814,268607.5867694814
4759,356298.76776614145,5.112746191451954,317074.75297891465,39224.0147872268,39224.0147872268
4760,356761.8140127837,5.590103329720195,427203.52703746,0.0,0.0
4761,417462.8076475922,5.61522738962905,433896.5765971789,0.0,0.0
4762,461388.0121902457,5.4142349103582115,384125.84406366624,77262.16812657943,77262.16812657943
4763,512943.3638637653,5.100184161497526,314280.9575170498,198662.40634671552,198662.40634671552
4764,525106.0054150337,4.64795108313814,227786.27756439673,297319.72785063693,297319.72785063693
4765,383283.02499091154,4.220842064687608,159037.9728772662,224245.05211364533,224245.05211364533
4766,1267019.224281498,3.7811710162826486,100265.71151483948,1166753.5127666586,1166753.5127666586
4767,661809.7615979962,3.253565758196698,45513.786721309414,616295.9748766868,616295.9748766868
4768,455703.9752469012,2.7887706498828844,13398.958154565835,442305.0170923354,442305.0170923354
4769,481061.72414733673,2.562654110703191,2907.1507366280543,478154.5734107087,478154.5734107087
4770,467923.0207158307,2.3993477212956345,0.0,467923.0207158307,467923.0207158307
4771,514207.0417588386,3.1405074886068514,35564.65899740291,478642.38276143564,478642.38276143564
4772,560970.8854131214,5.313738670722793,361775.48036874906,199195.40504437237,199195.40504437237
4773,531683.7035405551,6.9216785048895,828382.7200741648,0.0,0.0
4774,457268.3924253214,7.587466092474153,1089355.0535626067,0.0,0.0
4775,428369.0215942367,7.486969852838733,1045702.6064305124,0.0,0.0
4776,425613.690654496,6.708123995664234,755261.6561154339,0.0,0.0
4777,459222.5741468882,5.7910958089910345,480747.9235152116,0.0,0.0
4778,412792.4692997,5.213242431087374,339425.11667383194,73367.35262586805,73367.35262586805
4779,367573.3262911801,4.848943562408978,264447.30578339763,103126.02050778246,103126.02050778246
4780,405006.8729658642,4.547454843502721,209455.76345489634,195551.10951096786,195551.10951096786
4781,405681.9545220885,4.208280034733181,157158.69319608388,248523.26132600463,248523.26132600463
4782,385114.6327050262,4.710761232910277,239242.84888283446,145871.78382219173,145871.78382219173
4783,368330.62446201855,4.811257472545696,257573.36299233497,110757.26146968358,110757.26146968358
4784,370565.0943950222,4.459520633821729,194744.28681973062,175820.80757529158,175820.80757529158
4785,376970.4626027176,4.233404094642036,160917.25255844856,216053.21004426907,216053.21004426907
4786,464608.9776884414,4.271090184505318,166555.09160199555,298053.8860864459,298053.8860864459
4787,546175.3450391605,4.723323262864704,241534.163146522,304641.18189263844,304641.18189263844
4788,454128.1284222974,5.51473114999363,407124.3783583031,47003.75006399432,47003.75006399432
4789,382735.486348856,6.3815112168491215,649022.1112138606,0.0,0.0
4790,1227992.036357707,7.147795044069194,913017.4212398686,314974.6151178385,314974.6151178385
4791,681349.5594093432,7.7256484219728545,1150265.8244056343,0.0,0.0
4792,441467.65765647247,8.064823230742395,1298425.7569118058,0.0,0.0
4793,466845.1747326804,8.077385260696822,1303701.8094926653,0.0,0.0
4794,487809.3441625452,7.851268721517128,1205639.2524447502,0.0,0.0
4795,499452.2216723963,7.486969852838733,1045702.6064305124,0.0,0.0
4796,504807.1309197632,7.273415343613467,962160.0824215884,0.0,0.0
4797,491785.9250989498,7.210605193841331,937588.7518307286,0.0,0.0
4798,464026.8779500797,7.323663463431177,981817.1468942764,0.0,0.0
4799,465121.4453786618,7.54978000261087,1072743.0251508716,0.0,0.0
4800,461966.2499304906,7.826144661608274,1194564.5668369273,0.0,0.0
4801,340565.4992564572,8.140195410468959,1330082.0723969627,0.0,0.0
4802,346022.7335378203,8.504494279147353,1482893.444382723,0.0,0.0
4803,293776.6250388829,8.805982998053612,1596494.3936666008,0.0,0.0
4804,306572.7615545238,8.969289387461167,1658028.2411953676,0.0,0.0
4805,340824.01997666,9.182843896686432,1725330.8197100244,0.0,0.0
4806,381544.1803649289,9.936565693952078,1920838.4731107506,0.0,0.0
4807,370501.530068753,11.167644629485963,2000000.0,0.0,0.0
4808,410115.86177171726,11.670125827663059,2000000.0,0.0,0.0
4809,364743.8344069888,11.933928456706035,2000000.0,0.0,0.0
4810,384522.3829031048,11.933928456706035,2000000.0,0.0,0.0
4811,334982.25943556905,11.745498007389623,2000000.0,0.0,0.0
4812,344997.213687899,11.431447258528937,2000000.0,0.0,0.0
4813,257718.64757913828,11.079710419804972,2000000.0,0.0,0.0
4814,303465.60100522,10.740535611035432,2000000.0,0.0,0.0
4815,273709.91782411933,10.539543131764594,2000000.0,0.0,0.0
4816,924752.224764939,10.275740502721616,1970935.9691527216,0.0,0.0
4817,494098.8646399959,10.02449990363307,1938375.1875108457,0.0,0.0
4818,440212.5932352521,9.798383364453375,1889553.993712244,0.0,0.0
4819,480318.76215265854,9.408960435866126,1794251.1408519952,0.0,0.0
4820,463070.2825815459,9.3963984059117,1790422.2341218863,0.0,0.0
4821,436134.2991379323,9.371274346002844,1782764.4206616667,0.0,0.0
4822,419435.8459802311,9.371274346002844,1782764.4206616667,0.0,0.0
4823,395939.393208232,9.321026226185134,1767448.793741229,0.0,0.0
4824,362426.9149549666,9.207967956595288,1732988.6331702438,0.0,0.0
4825,308884.22374181275,9.182843896686432,1725330.8197100244,0.0,0.0
4826,326246.80381963035,9.195405926640861,1729159.7264401345,0.0,0.0
4827,304827.52787684044,9.43408449577498,1801908.9543122142,0.0,0.0
4828,327229.4305057043,9.723011184726811,1872489.73222215,0.0,0.0
4829,340466.5524487619,9.97425178381536,1929370.6038557976,0.0,0.0
4830,381880.3677316221,10.439046892129173,1992100.4772199409,0.0,0.0
4831,381082.83580164,11.318388988939091,2000000.0,0.0,0.0
4832,380738.24989373086,11.632439737799777,2000000.0,0.0,0.0
4833,365333.9577127126,11.645001767754204,2000000.0,0.0,0.0
4834,376534.7109732325,11.61987770784535,2000000.0,0.0,0.0
4835,380533.7010546367,11.594753647936495,2000000.0,0.0,0.0
4836,381490.52070308966,11.531943498164358,2000000.0,0.0,0.0
4837,279440.20804145536,11.318388988939091,2000000.0,0.0,0.0
4838,330501.5707641071,10.903842000442987,2000000.0,0.0,0.0
4839,291342.88593080634,10.426484862174748,1990472.4381378475,0.0,0.0
4840,1009748.8302210273,10.074748023450779,1944887.343839221,0.0,0.0
4841,424164.9681195556,9.735573214681239,1875333.7758038323,0.0,0.0
4842,453405.1246436896,9.145157806823152,1713844.0995196966,0.0,0.0
4843,443554.5331131699,8.215567590195523,1361738.3878821197,0.0,0.0
4844,468267.77456704935,7.524655942702016,1061668.3395430488,0.0,0.0
4845,458481.6273530019,7.047298804433774,873703.2922944926,0.0,0.0
4846,420384.13206539873,6.82118226525408,793972.8076229972,0.0,0.0
4847,386837.9555648767,6.73324805557309,763864.134228226,0.0,0.0
4848,359055.94123080885,6.63275181593767,729454.2217770582,0.0,0.0
4849,313992.6440518481,6.657875875846525,738056.6998898502,0.0,0.0
4850,358451.8849206486,6.745810085527516,768165.3732846216,0.0,0.0
4851,325541.4855600014,6.745810085527516,768165.3732846216,0.0,0.0
4852,356444.1003065602,6.695561965709807,750960.417059038,0.0,0.0
4853,343913.93536520464,6.620189785983242,725152.982720662,0.0,0.0
4854,333983.59499335446,7.235729253750185,947417.2840670726,0.0,0.0
4855,407272.3594940696,8.240691650104377,1372290.4930438385,0.0,0.0
4856,406381.6200571911,8.27837773996766,1388118.650786417,0.0,0.0
4857,375022.76677621336,8.22812962014995,1367014.440462979,0.0,0.0
4858,370799.1084961928,8.27837773996766,1388118.650786417,0.0,0.0
4859,375183.8623458335,8.303501799876516,1398670.7559481368,0.0,0.0
4860,341980.1840869668,8.341187889739796,1414498.9136907146,0.0,0.0
4861,302937.7164537024,8.378873979603078,1430327.071433293,0.0,0.0
4862,289846.5283091848,8.403998039511935,1440879.1765950127,0.0,0.0
4863,320017.051694238,8.316063829830942,1403946.8085289954,0.0,0.0
4864,913602.4849674248,8.115071350560104,1319529.9672352436,0.0,0.0
4865,428260.1145214327,7.863830751471555,1211176.5952486617,0.0,0.0
4866,460221.84912557545,7.512093912747589,1056130.9967391372,0.0,0.0
4867,428203.0315592547,7.009612714570492,858960.4939399766,0.0,0.0
4868,457391.01045899006,6.82118226525408,793972.8076229972,0.0,0.0
4869,445657.7884875024,6.783496175390799,781069.0904538096,0.0,0.0
4870,417394.8014790844,6.883992415026219,815479.0029049774,0.0,0.0
4871,330566.7,7.084984894297056,888446.0906490085,0.0,0.0
4872,366834.8818728462,7.36134955329446,996559.9452487925,0.0,0.0
4873,314847.2770452834,7.7256484219728545,1150265.8244056343,0.0,0.0
4874,299554.5439230039,8.077385260696822,1303701.8094926653,0.0,0.0
4875,344238.9777176271,8.303501799876516,1398670.7559481368,0.0,0.0
4876,331054.0264268104,8.529618339056208,1492360.1901563792,0.0,0.0
4877,327373.59701347334,8.743172848281473,1572827.5292324591,0.0,0.0
4878,340825.60051645094,9.333588256139562,1771277.7004713384,0.0,0.0
4879,454311.3815380089,10.325988622539327,1977448.1254810968,0.0,0.0
4880,389566.6581804823,10.526981101810167,2000000.0,0.0,0.0
4881,381609.5096144358,10.388798772311464,1985588.3208915656,0.0,0.0
4882,396736.158848569,10.225492382903909,1964423.8128243466,0.0,0.0
4883,344962.9622697724,10.062185993496351,1943259.3047571273,0.0,0.0
4884,322886.6266767957,9.986813813769787,1932214.6474374798,0.0,0.0
4885,286136.20122370915,9.986813813769787,1932214.6474374798,0.0,0.0
4886,308770.89184082235,10.074748023450779,1944887.343839221,0.0,0.0
4887,290155.09202735533,10.225492382903909,1964423.8128243466,0.0,0.0
4888,949622.0450026405,10.200368322995052,1961167.7346601589,0.0,0.0
4889,383467.4502196388,10.087310053405206,1946515.3829213148,0.0,0.0
4890,462985.3283855886,9.77325930454452,1883865.9065488796,0.0,0.0
4891,422175.5297834063,9.321026226185134,1767448.793741229,0.0,0.0
4892,442876.5822032787,9.019537507278876,1675555.0322186013,0.0,0.0
4893,464462.9640900242,8.780858938144757,1587027.6478929443,0.0,0.0
4894,390605.7275030658,8.730610818327047,1568094.1563456315,0.0,0.0
4895,412424.6031132613,8.90647923768903,1634361.3767612264,0.0,0.0
4896,348280.6663055032,9.032099537233305,1679383.9389487114,0.0,0.0
4897,347149.77060816623,9.094909687005442,1698528.4725992586,0.0,0.0
4898,339895.6142964593,8.95672735750674,1653294.8683085395,0.0,0.0
4899,332870.6673867212,8.66780066855491,1544427.2919114903,0.0,0.0
4900,345297.1028192839,8.51705630910178,1487626.817269551,0.0,0.0
4901,325082.0852745782,8.391436009557506,1435603.1240141524,0.0,0.0
4902,355340.11371486884,9.132595776868722,1710015.1927895865,0.0,0.0
4903,407639.7310500946,10.26317847276719,1969307.930070628,0.0,0.0
4904,437184.9424126234,10.351112682448182,1980704.2036452845,0.0,0.0
4905,389777.47177436174,10.137558173222915,1953027.5392496898,0.0,0.0
4906,390270.9893411521,9.986813813769787,1932214.6474374798,0.0,0.0
4907,354532.89505324373,9.823507424362232,1895242.0808756093,0.0,0.0
4908,370658.4880078491,9.63507697504582,1852581.4271503736,0.0,0.0
4909,268573.2902229139,9.509456675501546,1824140.99133355,0.0,0.0
4910,312425.9471648956,9.58482885522811,1841205.2528236443,0.0,0.0
4911,279396.55837853753,9.622514945091392,1849737.3835686913,0.0,0.0
4912,922044.6459725972,9.308464196230707,1763619.8870111196,0.0,0.0
4913,448685.0866026283,8.56730442891949,1506560.308816864,0.0,0.0
4914,443255.307034613,7.60002812242858,1094892.3963665182,0.0,0.0
4915,436287.9729086013,6.858868355117363,806876.5247921853,0.0,0.0
4916,448977.15626837534,6.708123995664234,755261.6561154339,0.0,0.0
4917,438752.3156693623,6.695561965709807,750960.417059038,0.0,0.0
4918,429679.9712334721,6.582503696119961,712249.2655514745,0.0,0.0
4919,374228.8627443018,6.431759336666832,663855.3561840488,0.0,0.0
4920,363911.3188816724,6.419197306712404,660147.0449415018,0.0,0.0
4921,521252.0210718789,6.394073246803549,652730.4224564076,0.0,0.0
4922,491175.2846413966,6.3438251269858394,637897.1774862198,0.0,0.0
4923,372304.48355124856,6.19308076753271,593397.4425756561,0.0,0.0
4924,388996.4499906848,5.891592048626453,507520.12175408716,0.0,0.0
4925,377727.44394416566,5.552417239856913,417163.9526978817,0.0,0.0
4926,417883.5831745988,6.180518737578283,589689.1313331091,0.0,0.0
4927,361920.7206494776,6.871430385071791,811177.7638485811,0.0,0.0
4928,356654.9642388347,6.7960582053452265,785370.3295102055,0.0,0.0
4929,431982.2795805218,6.758372115481944,772466.6123410175,0.0,0.0
4930,417405.1619334683,6.833744295208509,798274.0466793934,0.0,0.0
4931,550174.9972280164,6.971926624707209,845587.6762997485,0.0,0.0
4932,484779.7784443074,7.072422864342629,883531.8245308365,0.0,0.0
4933,412472.84034744,7.160357074023621,917931.6873580407,0.0,0.0
4934,1217666.4512937109,7.135233014114766,908103.1551216963,309563.29617201455,309563.29617201455
4935,666914.7682757138,7.084984894297056,888446.0906490085,0.0,0.0
4936,470418.0206690096,6.997050684616065,854190.1544125406,0.0,0.0
4937,467689.1865779838,6.846306325162936,802575.2857357893,0.0,0.0
4938,522029.8517627857,6.6453138458920975,733755.4608334542,0.0,0.0
4939,516792.93264941615,6.318701067076985,630480.5550011259,0.0,0.0
4940,541346.7172985289,6.331263097031412,634188.8662436728,0.0,0.0
4941,525960.3121516001,6.419197306712404,660147.0449415018,0.0,0.0
4942,429339.40727221454,6.569941666165533,707948.0264950787,0.0,0.0
4943,437619.7750404199,6.708123995664234,755261.6561154339,0.0,0.0
4944,424808.2570184707,6.6829999357553795,746659.178002642,0.0,0.0
4945,441412.8924905098,6.657875875846525,738056.6998898502,0.0,0.0
4946,433135.86823318223,6.3815112168491215,649022.1112138606,0.0,0.0
4947,377519.4537020681,5.9418401684441635,520906.2208735252,0.0,0.0
4948,384635.1377340296,5.627789419583478,437243.1013770386,0.0,0.0
4949,361185.5798531483,5.42679694031264,386919.6395255311,0.0,0.0
4950,401141.6384733281,5.690599569355615,453975.7252763358,0.0,0.0
4951,325749.5698734125,6.507131516393396,686441.8312130987,0.0,0.0
4952,339674.6541640085,6.544817606256678,699345.5483822866,0.0,0.0
4953,409826.01199015626,6.2307668573959925,604522.3763032969,0.0,0.0
4954,410352.4408489999,5.979526258307445,530945.7952131032,0.0,0.0
4955,550526.8227609592,5.803657838945461,484094.4482950708,66432.37446588837,66432.37446588837
4956,462070.99412345217,5.765971749082179,474054.87395549245,0.0,0.0
4957,392310.668441135,5.828781898854316,490787.49785478966,0.0,0.0
4958,1243948.2963280252,6.05489843803401,552606.0189076397,691342.2774203855,691342.2774203855
4959,625773.0348288731,6.318701067076985,630480.5550011259,0.0,0.0
4960,416565.2738773777,6.368949186894695,645313.799971314,0.0,0.0
4961,480877.7603703691,6.318701067076985,630480.5550011259,0.0,0.0
4962,414759.3792695386,5.992088288261872,534292.3199929626,0.0,0.0
4963,507666.0595259715,5.1504322813152354,325456.1393645084,182209.9201614631,182209.9201614631
4964,464595.06788647023,4.848943562408978,264447.30578339763,200147.7621030726,200147.7621030726
4965,486985.48573055066,4.685637173001422,234660.22035545937,252325.2653750913,252325.2653750913
4966,421239.346646836,4.748447322773559,246116.7916738971,175122.55497293893,175122.55497293893
4967,445148.0636123928,4.962001831998825,285069.13415658573,160078.92945580708,160078.92945580708
4968,433729.8224810663,5.175556341224091,331043.73028823786,102686.09219282842,102686.09219282842
4969,333675.38213421905,5.32630070067722,364569.27583061374,0.0,0.0
4970,306737.25461439934,5.238366490996228,345012.70759756106,0.0,0.0
4971,360299.87462175,5.024811981770962,297518.184745862,62781.689875888,62781.689875888
4972,327661.2142594,4.748447322773559,246116.7916738971,81544.42258550288,81544.42258550288
4973,318085.893967185,4.560016873457148,211747.07771858375,106338.81624860124,106338.81624860124
4974,352102.64449121006,4.88662965227226,271321.2485744603,80781.39591674978,80781.39591674978
4975,424579.9636694399,5.690599569355615,453975.7252763358,0.0,0.0
4976,418387.2908720691,5.690599569355615,453975.7252763358,0.0,0.0
4977,361031.9463049584,5.652913479492332,443936.1509367572,0.0,0.0
4978,364366.0969125627,5.966964228353017,527599.2704332437,0.0,0.0
4979,343485.21753987134,6.657875875846525,738056.6998898502,0.0,0.0
4980,320932.73931316414,7.461845792929879,1035874.0741941688,0.0,0.0
4981,259832.0123843265,8.265815710013232,1382842.5982055576,0.0,0.0
4982,305746.8375354664,8.881355177780176,1624894.6309875702,0.0,0.0
4983,299270.5882101059,9.195405926640861,1729159.7264401345,0.0,0.0
4984,879942.8645564433,9.24565404645857,1744475.3533605721,0.0,0.0
4985,448168.7795290759,9.057223597142158,1687041.7524089299,0.0,0.0
4986,437643.9638829954,8.579866458873918,1511293.681703692,0.0,0.0
