hour_of_year,demand_wh,wind_speed_ms,egen_wh,delta_e_wh,block_id,battery_soc_wh
4134,394346.89097778575,10.433472114475999,995688.9930180447,601342.1020402589,412,98000000.0
4135,414509.585175576,10.049632003241095,970816.153810023,556306.568634447,412,98000000.0
4136,423555.322845047,9.596002780872574,921867.5147947754,498312.1919497284,412,98000000.0
4137,354382.4766184364,9.910053780973858,957418.0880062408,603035.6113878044,412,98000000.0
4138,402195.9596837146,10.258999336641951,984383.1570143984,582187.1973306837,412,98000000.0
4139,355421.79996390006,8.16532600263339,670318.4605530121,314896.660589112,412,98000000.0
4140,325874.08767366107,7.886169558098915,610511.7706050009,284637.68293133983,412,98000000.0
4141,266415.55754231336,8.304904224900628,699629.887229132,433214.32968681864,412,98000000.0
4142,312742.76206220844,9.142373558504051,856497.7303160174,543754.968253809,412,98000000.0
4143,284691.0625174409,9.87515922540705,953468.024316078,668776.9617986372,412,98000000.0
4144,941209.9612955666,9.979842892107477,965318.2153865664,24108.25409099972,412,98000000.0
4145,494107.5596608837,9.77047555870662,941617.8332455894,447510.2735847057,412,98000000.0
4146,421347.6956731437,9.596002780872574,921867.5147947754,500519.8191216317,412,98000000.0
4147,429766.8232019771,9.491319114172146,909677.0329998351,479910.20979785797,412,98000000.0
4148,447993.8779144912,8.72363889170234,782733.5671967207,334739.6892822295,412,98000000.0
4149,450495.4972636191,8.200220558200199,677646.3172220417,227150.81995842257,412,98000000.0
4150,418912.2555888624,8.200220558200199,677646.3172220417,258734.06163317926,412,98000000.0
4151,371016.171753954,7.607013113564441,548985.6902296027,177969.5184756487,412,98000000.0
4152,383371.8662647443,7.537224002430823,533604.1701357533,150232.30387100903,412,98000000.0
4153,331950.92470398906,7.711696780264869,572057.970370377,240107.0456663879,412,98000000.0
4154,324417.91397957463,8.16532600263339,670318.4605530121,345900.54657343746,412,98000000.0
4155,336987.7721099002,9.107479002937243,851179.8000476358,514192.0279377356,412,98000000.0
4156,310260.1861764365,9.73558100313981,937667.7695554266,627407.5833789901,412,98000000.0
4157,333779.19425552833,9.037689891803623,840543.9395108721,506764.7452553438,412,98000000.0
4158,329248.411500963,8.933006225103197,822178.3728094423,492929.96130847937,412,98000000.0
4159,416092.0653922234,9.107479002937243,851179.8000476358,435087.7346554124,412,98000000.0
4160,402207.7927103177,9.107479002937243,851179.8000476358,448972.0073373181,412,98000000.0
4161,365364.9417766277,9.386635447471717,893723.2421946897,528358.300418062,412,98000000.0
4162,385656.4775497759,9.456424558605336,904359.1027314533,518702.62518167734,412,98000000.0
4163,362129.5299057562,8.200220558200199,677646.3172220417,315516.7873162855,412,98000000.0
4164,344832.3806317079,8.270009669333819,692302.030560102,347469.64992839406,412,98000000.0
4165,259476.0403481897,7.886169558098915,610511.7706050009,351035.7302568112,412,98000000.0
4166,314454.784218186,8.16532600263339,670318.4605530121,355863.6763348261,412,98000000.0
4167,313174.2148298193,8.653849780568722,769585.2986591471,456411.08382932784,412,98000000.0
4168,965760.3992945644,8.863217113969577,809030.1042718684,-156730.29502269602,413,97843269.7049773
4169,421933.5526147169,8.374693336034246,714285.6005671917,292352.04795247485,414,98000000.0
4170,437555.70239822817,8.514271558301482,743288.7615839993,305733.0591857711,414,98000000.0
4171,406636.63070054055,8.549166113868294,749862.8958527866,343226.26515224605,414,98000000.0
4172,465456.519375652,8.304904224900628,699629.887229132,234173.36785347998,414,98000000.0
4173,443143.5938646611,7.921064113665725,618202.5306519258,175058.9367872647,414,98000000.0
4174,437934.0537157073,7.886169558098915,610511.7706050009,172577.71688929357,414,98000000.0
4175,352464.559983191,7.1882784467627285,464427.26418678975,111962.70420359873,414,98000000.0
4176,348476.5243757341,7.67680222469806,564367.2103234524,215890.68594771827,414,98000000.0
4177,301967.57771167124,7.607013113564441,548985.6902296027,247018.1125179315,414,98000000.0
4178,344625.23443408817,7.641907669131249,556676.4502765272,212051.21584243904,414,98000000.0
4179,335809.2723777604,8.200220558200199,677646.3172220417,341837.0448442813,414,98000000.0
4180,330996.4307706864,8.584060669435102,756437.0301215732,425440.5993508868,414,98000000.0
4181,296195.1585071399,8.933006225103197,822178.3728094423,525983.2143023025,414,98000000.0
4182,356272.77616718126,8.967900780670005,828752.507078229,472479.7309110477,414,98000000.0
4183,421021.6626923194,9.28195178077129,877769.4513895446,456747.7886972252,414,98000000.0
4184,389811.23750360607,9.630897336439384,925817.5784849382,536006.3409813321,414,98000000.0
4185,370544.6071141054,10.119421114374713,975338.4882114815,604793.8810973761,414,98000000.0
4186,391507.0138369233,10.154315669941525,977599.6554122109,586092.6415752876,414,98000000.0
4187,364564.9603417544,8.514271558301482,743288.7615839993,378723.80124224484,414,98000000.0
4188,360348.9401588335,8.549166113868294,749862.8958527866,389513.9556939531,414,98000000.0
4189,289168.7963636238,8.72363889170234,782733.5671967207,493564.77083309693,414,98000000.0
4190,317773.5729108618,9.21216266963767,867133.5908527811,549360.0179419193,414,98000000.0
4191,300201.33650200843,9.491319114172146,909677.0329998351,609475.6964978266,414,98000000.0
4192,944084.0266463448,9.596002780872574,921867.5147947754,-22216.511851569405,415,97977783.48814844
4193,410857.0691717119,10.049632003241095,970816.153810023,559959.0846383111,416,98000000.0
4194,467038.7736104123,9.944948336540667,961368.1516964036,494329.3780859913,416,98000000.0
4195,453334.8747286552,9.456424558605336,904359.1027314533,451024.22800279805,416,98000000.0
4196,430538.4040117982,9.630897336439384,925817.5784849382,495279.17447314004,416,98000000.0
4197,466560.93823696655,9.665791892006192,929767.642175101,463206.7039381344,416,98000000.0
4198,418586.17573663546,10.573050336743236,1000000.0,581413.8242633645,416,98000000.0
